19sq68gg21cz665,response_sent_by_backend,type.googleapis.com/google.cloud.loadbalancing.type.LoadBalancerLogEntry,GET,https://api.maestroconnect.scmgroup.com/api/RRJ/users/cjrgk6wt9000q0tjm24g1vc2g/notifications?skip=0&Read=false&limit=1,856,304,51,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:67.0) Gecko/20100101 Firefox/67.0,47.53.235.124,10.192.2.13,https://maestroconnect.scmgroup.com/machine,http_load_balancer,global,mconnect-prod,k8s-um-mconnect-prod-ingress--c02cfa7721f23dae,k8s-fws-mconnect-prod-ingress--c02cfa7721f23dae,k8s-be-30493--c02cfa7721f23dae,k8s-tps-mconnect-prod-ingress--c02cfa7721f23dae,2019-07-02T06:24:42.778938696Z,INFO,projects/mconnect-prod/logs/requests,projects/mconnect-prod/traces/f5218abe4d2bc5ec1bed469cfb6eb243,2019-07-02T06:24:43.903170536Z,df2f35a51d5ac6d3
y57jblg1xc8jjc,response_sent_by_backend,type.googleapis.com/google.cloud.loadbalancing.type.LoadBalancerLogEntry,GET,https://maestroconnect.scmgroup.com/static/images/flag-it.png,28,200,733,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.1",185.251.138.15,10.192.2.12,https://maestroconnect.scmgroup.com/machine/,http_load_balancer,global,mconnect-prod,k8s-um-mconnect-prod-ingress--c02cfa7721f23dae,k8s-fws-mconnect-prod-ingress--c02cfa7721f23dae,k8s-be-32253--c02cfa7721f23dae,k8s-tps-mconnect-prod-ingress--c02cfa7721f23dae,2019-07-01T21:29:00.848024946Z,INFO,projects/mconnect-prod/logs/requests,projects/mconnect-prod/traces/d5838a1ff6877a5a5b597fb6492d5739,2019-07-01T21:29:01.160944593Z,1ae2213437d5fc4d
y57jblg1xc8jjx,response_sent_by_backend,type.googleapis.com/google.cloud.loadbalancing.type.LoadBalancerLogEntry,GET,https://maestroconnect.scmgroup.com/static/images/user_settings.png,32,200,4502,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.1",185.251.138.15,10.192.2.13,https://maestroconnect.scmgroup.com/machine/,http_load_balancer,global,mconnect-prod,k8s-um-mconnect-prod-ingress--c02cfa7721f23dae,k8s-fws-mconnect-prod-ingress--c02cfa7721f23dae,k8s-be-32253--c02cfa7721f23dae,k8s-tps-mconnect-prod-ingress--c02cfa7721f23dae,2019-07-01T21:29:00.845120165Z,INFO,projects/mconnect-prod/logs/requests,projects/mconnect-prod/traces/8a41ee7bfe4667bd2d187e9d7d57f3ca,2019-07-01T21:29:01.160944593Z,e86460c64b39dfe1
y57jblg1xc8jk5,response_sent_by_backend,type.googleapis.com/google.cloud.loadbalancing.type.LoadBalancerLogEntry,GET,https://maestroconnect.scmgroup.com/static/images/user_logout.png,31,200,1713,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.1",185.251.138.15,10.192.2.13,https://maestroconnect.scmgroup.com/machine/,http_load_balancer,global,mconnect-prod,k8s-um-mconnect-prod-ingress--c02cfa7721f23dae,k8s-fws-mconnect-prod-ingress--c02cfa7721f23dae,k8s-be-32253--c02cfa7721f23dae,k8s-tps-mconnect-prod-ingress--c02cfa7721f23dae,2019-07-01T21:29:00.844872129Z,INFO,projects/mconnect-prod/logs/requests,projects/mconnect-prod/traces/0c2932f7d9b6db6e536bcc19b7c3e83d,2019-07-01T21:29:01.160944593Z,869a2ad1202d5157
y57jblg1xc8jj3,response_sent_by_backend,type.googleapis.com/google.cloud.loadbalancing.type.LoadBalancerLogEntry,GET,https://maestroconnect.scmgroup.com/static/images/generic_user-180x180.png,69,200,7437,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.1",185.251.138.15,10.192.2.12,https://maestroconnect.scmgroup.com/machine/,http_load_balancer,global,mconnect-prod,k8s-um-mconnect-prod-ingress--c02cfa7721f23dae,k8s-fws-mconnect-prod-ingress--c02cfa7721f23dae,k8s-be-32253--c02cfa7721f23dae,k8s-tps-mconnect-prod-ingress--c02cfa7721f23dae,2019-07-01T21:29:00.844046173Z,INFO,projects/mconnect-prod/logs/requests,projects/mconnect-prod/traces/b27f4761e17d0a23c575f9ed6df3c591,2019-07-01T21:29:01.160944593Z,04e9007a02099a24
y57jblg1xc8jjn,response_sent_by_backend,type.googleapis.com/google.cloud.loadbalancing.type.LoadBalancerLogEntry,GET,https://maestroconnect.scmgroup.com/static/images/flag-en.png,28,200,1393,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.1",185.251.138.15,10.192.2.13,https://maestroconnect.scmgroup.com/machine/,http_load_balancer,global,mconnect-prod,k8s-um-mconnect-prod-ingress--c02cfa7721f23dae,k8s-fws-mconnect-prod-ingress--c02cfa7721f23dae,k8s-be-32253--c02cfa7721f23dae,k8s-tps-mconnect-prod-ingress--c02cfa7721f23dae,2019-07-01T21:29:00.843480910Z,INFO,projects/mconnect-prod/logs/requests,projects/mconnect-prod/traces/5b34db7a09d172068b6a5b24cdd05f7d,2019-07-01T21:29:01.160944593Z,52fded2e0d2f11e5
crhpd6g2g3az9p,response_sent_by_backend,type.googleapis.com/google.cloud.loadbalancing.type.LoadBalancerLogEntry,POST,https://api.maestroconnect.scmgroup.com/api/FAKE/auth/login,93,200,2148,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.1",185.251.138.15,10.192.2.13,https://maestroconnect.scmgroup.com/login,http_load_balancer,global,mconnect-prod,k8s-um-mconnect-prod-ingress--c02cfa7721f23dae,k8s-fws-mconnect-prod-ingress--c02cfa7721f23dae,k8s-be-30493--c02cfa7721f23dae,k8s-tps-mconnect-prod-ingress--c02cfa7721f23dae,2019-07-01T21:29:00.667412938Z,INFO,projects/mconnect-prod/logs/requests,projects/mconnect-prod/traces/cf526f58caa4b008a44243c9cd5649e6,2019-07-01T21:29:00.861153076Z,03f0faae8699f318
crhpd6g2g3axn4,response_sent_by_backend,type.googleapis.com/google.cloud.loadbalancing.type.LoadBalancerLogEntry,OPTIONS,https://api.maestroconnect.scmgroup.com/api/FAKE/auth/login,32,200,77,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.1",185.251.138.15,10.192.2.13,https://maestroconnect.scmgroup.com/,http_load_balancer,global,mconnect-prod,k8s-um-mconnect-prod-ingress--c02cfa7721f23dae,k8s-fws-mconnect-prod-ingress--c02cfa7721f23dae,k8s-be-30493--c02cfa7721f23dae,k8s-tps-mconnect-prod-ingress--c02cfa7721f23dae,2019-07-01T21:29:00.100221495Z,INFO,projects/mconnect-prod/logs/requests,projects/mconnect-prod/traces/df27b0186eba50192f5a75253f6f8d24,2019-07-01T21:29:00.861153076Z,9008154197c90b88
crhpd6g2g37bhh,response_sent_by_backend,type.googleapis.com/google.cloud.loadbalancing.type.LoadBalancerLogEntry,POST,https://api.maestroconnect.scmgroup.com/api/FAKE/auth/login,93,400,236,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.1",185.251.138.15,10.192.2.13,https://maestroconnect.scmgroup.com/login,http_load_balancer,global,mconnect-prod,k8s-um-mconnect-prod-ingress--c02cfa7721f23dae,k8s-fws-mconnect-prod-ingress--c02cfa7721f23dae,k8s-be-30493--c02cfa7721f23dae,k8s-tps-mconnect-prod-ingress--c02cfa7721f23dae,2019-07-01T21:28:52.174588252Z,WARNING,projects/mconnect-prod/logs/requests,projects/mconnect-prod/traces/a90423c25deb9d145caa73569ba8930b,2019-07-01T21:28:52.869187445Z,cd66b9ddd78d49ec
crhpd6g2g37aev,response_sent_by_backend,type.googleapis.com/google.cloud.loadbalancing.type.LoadBalancerLogEntry,OPTIONS,https://api.maestroconnect.scmgroup.com/api/FAKE/auth/login,32,200,78,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.1",185.251.138.15,10.192.2.12,https://maestroconnect.scmgroup.com/,http_load_balancer,global,mconnect-prod,k8s-um-mconnect-prod-ingress--c02cfa7721f23dae,k8s-fws-mconnect-prod-ingress--c02cfa7721f23dae,k8s-be-30493--c02cfa7721f23dae,k8s-tps-mconnect-prod-ingress--c02cfa7721f23dae,2019-07-01T21:28:51.736644292Z,INFO,projects/mconnect-prod/logs/requests,projects/mconnect-prod/traces/b7b3dbbc290d2943059a8563a83232bb,2019-07-01T21:28:51.884073801Z,099f85591482d359
crhpd6g2g32r2q,response_sent_by_backend,type.googleapis.com/google.cloud.loadbalancing.type.LoadBalancerLogEntry,POST,https://api.maestroconnect.scmgroup.com/api/FAKE/auth/login,92,400,267,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.1",185.251.138.15,10.192.2.12,https://maestroconnect.scmgroup.com/login,http_load_balancer,global,mconnect-prod,k8s-um-mconnect-prod-ingress--c02cfa7721f23dae,k8s-fws-mconnect-prod-ingress--c02cfa7721f23dae,k8s-be-30493--c02cfa7721f23dae,k8s-tps-mconnect-prod-ingress--c02cfa7721f23dae,2019-07-01T21:28:41.691660835Z,WARNING,projects/mconnect-prod/logs/requests,projects/mconnect-prod/traces/8c3751b5ab69f2937eb25803bb520ce9,2019-07-01T21:28:41.869868481Z,b33092c411ca7e7c
crhpd6g2g32pk0,response_sent_by_backend,type.googleapis.com/google.cloud.loadbalancing.type.LoadBalancerLogEntry,OPTIONS,https://api.maestroconnect.scmgroup.com/api/FAKE/auth/login,32,200,78,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.1",185.251.138.15,10.192.2.13,https://maestroconnect.scmgroup.com/,http_load_balancer,global,mconnect-prod,k8s-um-mconnect-prod-ingress--c02cfa7721f23dae,k8s-fws-mconnect-prod-ingress--c02cfa7721f23dae,k8s-be-30493--c02cfa7721f23dae,k8s-tps-mconnect-prod-ingress--c02cfa7721f23dae,2019-07-01T21:28:41.189514787Z,INFO,projects/mconnect-prod/logs/requests,projects/mconnect-prod/traces/fb5f9cdef7c3e62272fdffd481421ae5,2019-07-01T21:28:41.869868481Z,0f3fd7c473c2936a
crhpd6g2g2vk1c,response_sent_by_backend,type.googleapis.com/google.cloud.loadbalancing.type.LoadBalancerLogEntry,POST,https://api.maestroconnect.scmgroup.com/api/FAKE/auth/login,153,404,277,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.1",185.251.138.15,10.192.2.12,https://maestroconnect.scmgroup.com/login,http_load_balancer,global,mconnect-prod,k8s-um-mconnect-prod-ingress--c02cfa7721f23dae,k8s-fws-mconnect-prod-ingress--c02cfa7721f23dae,k8s-be-30493--c02cfa7721f23dae,k8s-tps-mconnect-prod-ingress--c02cfa7721f23dae,2019-07-01T21:28:24.754231710Z,WARNING,projects/mconnect-prod/logs/requests,projects/mconnect-prod/traces/ea53434786e9e73aad7191cd493dd888,2019-07-01T21:28:24.873614093Z,55fbe37c19dc780d
crhpd6g2g2viw8,response_sent_by_backend,type.googleapis.com/google.cloud.loadbalancing.type.LoadBalancerLogEntry,OPTIONS,https://api.maestroconnect.scmgroup.com/api/FAKE/auth/login,179,200,321,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.1",185.251.138.15,10.192.2.13,https://maestroconnect.scmgroup.com/,http_load_balancer,global,mconnect-prod,k8s-um-mconnect-prod-ingress--c02cfa7721f23dae,k8s-fws-mconnect-prod-ingress--c02cfa7721f23dae,k8s-be-30493--c02cfa7721f23dae,k8s-tps-mconnect-prod-ingress--c02cfa7721f23dae,2019-07-01T21:28:24.678251639Z,INFO,projects/mconnect-prod/logs/requests,projects/mconnect-prod/traces/b308b298db931399d2632cf857edd231,2019-07-01T21:28:24.873614093Z,80d5c53beb796285
crhpd6g2g2m2id,response_sent_by_backend,type.googleapis.com/google.cloud.loadbalancing.type.LoadBalancerLogEntry,GET,https://maestroconnect.scmgroup.com/static/images/Icona_Smartphone_Maestro_16x16.png,45,200,812,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.1",185.251.138.15,10.192.2.12,https://maestroconnect.scmgroup.com/login,http_load_balancer,global,mconnect-prod,k8s-um-mconnect-prod-ingress--c02cfa7721f23dae,k8s-fws-mconnect-prod-ingress--c02cfa7721f23dae,k8s-be-32253--c02cfa7721f23dae,k8s-tps-mconnect-prod-ingress--c02cfa7721f23dae,2019-07-01T21:28:02.969843719Z,INFO,projects/mconnect-prod/logs/requests,projects/mconnect-prod/traces/df2d482dc8a1a8f15809ba57c4d82bfe,2019-07-01T21:28:03.855750593Z,60760ce780ccef4f
crhpd6g2g2m2hx,response_sent_by_backend,type.googleapis.com/google.cloud.loadbalancing.type.LoadBalancerLogEntry,GET,https://maestroconnect.scmgroup.com/static/images/Icona_Smartphone_Maestro_32x32.png,224,200,1603,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.1",185.251.138.15,10.192.2.13,https://maestroconnect.scmgroup.com/login,http_load_balancer,global,mconnect-prod,k8s-um-mconnect-prod-ingress--c02cfa7721f23dae,k8s-fws-mconnect-prod-ingress--c02cfa7721f23dae,k8s-be-32253--c02cfa7721f23dae,k8s-tps-mconnect-prod-ingress--c02cfa7721f23dae,2019-07-01T21:28:02.968945792Z,INFO,projects/mconnect-prod/logs/requests,projects/mconnect-prod/traces/4a727ee4d3dc031a0d08fa32849a98f2,2019-07-01T21:28:03.855750593Z,e3156c57b9e9efeb
y57jblg1xbo1d1,response_sent_by_backend,type.googleapis.com/google.cloud.loadbalancing.type.LoadBalancerLogEntry,GET,https://maestroconnect.scmgroup.com/static/blur_background.jpg,30,200,446591,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.1",185.251.138.15,10.192.2.13,https://maestroconnect.scmgroup.com/login,http_load_balancer,global,mconnect-prod,k8s-um-mconnect-prod-ingress--c02cfa7721f23dae,k8s-fws-mconnect-prod-ingress--c02cfa7721f23dae,k8s-be-32253--c02cfa7721f23dae,k8s-tps-mconnect-prod-ingress--c02cfa7721f23dae,2019-07-01T21:28:02.457294286Z,INFO,projects/mconnect-prod/logs/requests,projects/mconnect-prod/traces/8f17b09f99c8f3805cd5c22f2d6fc7bf,2019-07-01T21:28:03.169863894Z,f392a7fd36127491
y57jblg1xbo19u,response_sent_by_backend,type.googleapis.com/google.cloud.loadbalancing.type.LoadBalancerLogEntry,GET,https://maestroconnect.scmgroup.com/static/mconnect_logo.png,107,200,32438,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.1",185.251.138.15,10.192.2.12,https://maestroconnect.scmgroup.com/login,http_load_balancer,global,mconnect-prod,k8s-um-mconnect-prod-ingress--c02cfa7721f23dae,k8s-fws-mconnect-prod-ingress--c02cfa7721f23dae,k8s-be-32253--c02cfa7721f23dae,k8s-tps-mconnect-prod-ingress--c02cfa7721f23dae,2019-07-01T21:28:02.382081779Z,INFO,projects/mconnect-prod/logs/requests,projects/mconnect-prod/traces/755da037fcb4c36e112f8ccb2fd69ee2,2019-07-01T21:28:03.169863894Z,92edaf8f737b8ffe
y57jblg1xbo1a8,response_sent_by_backend,type.googleapis.com/google.cloud.loadbalancing.type.LoadBalancerLogEntry,GET,https://maestroconnect.scmgroup.com/static/images/user.png,26,200,18118,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.1",185.251.138.15,10.192.2.13,https://maestroconnect.scmgroup.com/login,http_load_balancer,global,mconnect-prod,k8s-um-mconnect-prod-ingress--c02cfa7721f23dae,k8s-fws-mconnect-prod-ingress--c02cfa7721f23dae,k8s-be-32253--c02cfa7721f23dae,k8s-tps-mconnect-prod-ingress--c02cfa7721f23dae,2019-07-01T21:28:02.381513530Z,INFO,projects/mconnect-prod/logs/requests,projects/mconnect-prod/traces/f6a5397b5acab5bc1f5d3d33039c3534,2019-07-01T21:28:03.169863894Z,b6ac52f54cca1a2c
y57jblg1xbnk8y,response_sent_by_backend,type.googleapis.com/google.cloud.loadbalancing.type.LoadBalancerLogEntry,GET,https://maestroconnect.scmgroup.com/static/js/vendor.462a30ef73c2d67880fd.js,39,200,1629090,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.1",185.251.138.15,10.192.2.13,https://maestroconnect.scmgroup.com/,http_load_balancer,global,mconnect-prod,k8s-um-mconnect-prod-ingress--c02cfa7721f23dae,k8s-fws-mconnect-prod-ingress--c02cfa7721f23dae,k8s-be-32253--c02cfa7721f23dae,k8s-tps-mconnect-prod-ingress--c02cfa7721f23dae,2019-07-01T21:28:01.958979120Z,INFO,projects/mconnect-prod/logs/requests,projects/mconnect-prod/traces/06154507cf4c4d0f7bc475d29eb728bb,2019-07-01T21:28:02.160963118Z,8797f30e7576e95c
y57jblg1xbnk65,response_sent_by_backend,type.googleapis.com/google.cloud.loadbalancing.type.LoadBalancerLogEntry,GET,https://maestroconnect.scmgroup.com/static/core/highcharts/highstock.js,35,200,303663,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.1",185.251.138.15,10.192.2.13,https://maestroconnect.scmgroup.com/,http_load_balancer,global,mconnect-prod,k8s-um-mconnect-prod-ingress--c02cfa7721f23dae,k8s-fws-mconnect-prod-ingress--c02cfa7721f23dae,k8s-be-32253--c02cfa7721f23dae,k8s-tps-mconnect-prod-ingress--c02cfa7721f23dae,2019-07-01T21:28:01.319143158Z,INFO,projects/mconnect-prod/logs/requests,projects/mconnect-prod/traces/fff957737ca4fd2ea82ca32557b0cf61,2019-07-01T21:28:02.160963118Z,0060c3ca720d9fbd
y57jblg1xbnk6o,response_sent_by_backend,type.googleapis.com/google.cloud.loadbalancing.type.LoadBalancerLogEntry,GET,https://maestroconnect.scmgroup.com/static/core/highcharts/highcharts-more.js,39,200,71009,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.1",185.251.138.15,10.192.2.12,https://maestroconnect.scmgroup.com/,http_load_balancer,global,mconnect-prod,k8s-um-mconnect-prod-ingress--c02cfa7721f23dae,k8s-fws-mconnect-prod-ingress--c02cfa7721f23dae,k8s-be-32253--c02cfa7721f23dae,k8s-tps-mconnect-prod-ingress--c02cfa7721f23dae,2019-07-01T21:28:01.307384382Z,INFO,projects/mconnect-prod/logs/requests,projects/mconnect-prod/traces/ce75ce0422b845d9635883b0766d8374,2019-07-01T21:28:02.160963118Z,b44abdefa961aed6
y57jblg1xbnk8h,response_sent_by_backend,type.googleapis.com/google.cloud.loadbalancing.type.LoadBalancerLogEntry,GET,https://maestroconnect.scmgroup.com/static/css/app.591dd74c0ff60a64c1798b6a64b69e4f.css,47,200,105885,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.1",185.251.138.15,10.192.2.12,https://maestroconnect.scmgroup.com/,http_load_balancer,global,mconnect-prod,k8s-um-mconnect-prod-ingress--c02cfa7721f23dae,k8s-fws-mconnect-prod-ingress--c02cfa7721f23dae,k8s-be-32253--c02cfa7721f23dae,k8s-tps-mconnect-prod-ingress--c02cfa7721f23dae,2019-07-01T21:28:01.300095469Z,INFO,projects/mconnect-prod/logs/requests,projects/mconnect-prod/traces/0090664bcd64ed1090f6ec1d3c8344ab,2019-07-01T21:28:02.160963118Z,763f20f1a2f6750f
y57jblg1xbnk94,response_sent_by_backend,type.googleapis.com/google.cloud.loadbalancing.type.LoadBalancerLogEntry,GET,https://maestroconnect.scmgroup.com/static/js/app.a01c9870e70c892703cc.js,37,200,477293,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.1",185.251.138.15,10.192.2.12,https://maestroconnect.scmgroup.com/,http_load_balancer,global,mconnect-prod,k8s-um-mconnect-prod-ingress--c02cfa7721f23dae,k8s-fws-mconnect-prod-ingress--c02cfa7721f23dae,k8s-be-32253--c02cfa7721f23dae,k8s-tps-mconnect-prod-ingress--c02cfa7721f23dae,2019-07-01T21:28:01.259797250Z,INFO,projects/mconnect-prod/logs/requests,projects/mconnect-prod/traces/8cb208d21558b88344463303be57dbb2,2019-07-01T21:28:02.160963118Z,2ff6e97ca97018cb
y57jblg1xbnk5e,response_sent_by_backend,type.googleapis.com/google.cloud.loadbalancing.type.LoadBalancerLogEntry,GET,https://maestroconnect.scmgroup.com/static/core/utils/lodash.min.js,32,200,73393,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.1",185.251.138.15,10.192.2.13,https://maestroconnect.scmgroup.com/,http_load_balancer,global,mconnect-prod,k8s-um-mconnect-prod-ingress--c02cfa7721f23dae,k8s-fws-mconnect-prod-ingress--c02cfa7721f23dae,k8s-be-32253--c02cfa7721f23dae,k8s-tps-mconnect-prod-ingress--c02cfa7721f23dae,2019-07-01T21:28:01.213894675Z,INFO,projects/mconnect-prod/logs/requests,projects/mconnect-prod/traces/99528c8af28c91bef0630dcf474fe5f9,2019-07-01T21:28:02.160963118Z,64c8e5a29ea01d6f
y57jblg1xbnk5m,response_sent_by_backend,type.googleapis.com/google.cloud.loadbalancing.type.LoadBalancerLogEntry,GET,https://maestroconnect.scmgroup.com/static/core/jquery.min.js,29,200,87082,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.1",185.251.138.15,10.192.2.13,https://maestroconnect.scmgroup.com/,http_load_balancer,global,mconnect-prod,k8s-um-mconnect-prod-ingress--c02cfa7721f23dae,k8s-fws-mconnect-prod-ingress--c02cfa7721f23dae,k8s-be-32253--c02cfa7721f23dae,k8s-tps-mconnect-prod-ingress--c02cfa7721f23dae,2019-07-01T21:28:01.168374659Z,INFO,projects/mconnect-prod/logs/requests,projects/mconnect-prod/traces/4b27c22185448400f5b62682f6a7ea7e,2019-07-01T21:28:02.160963118Z,b43e3146e94e5e2c
y57jblg1xbnk6a,response_sent_by_backend,type.googleapis.com/google.cloud.loadbalancing.type.LoadBalancerLogEntry,GET,https://maestroconnect.scmgroup.com/static/core/highcharts/no-data-to-display.js,41,200,1765,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.1",185.251.138.15,10.192.2.13,https://maestroconnect.scmgroup.com/,http_load_balancer,global,mconnect-prod,k8s-um-mconnect-prod-ingress--c02cfa7721f23dae,k8s-fws-mconnect-prod-ingress--c02cfa7721f23dae,k8s-be-32253--c02cfa7721f23dae,k8s-tps-mconnect-prod-ingress--c02cfa7721f23dae,2019-07-01T21:28:01.118029496Z,INFO,projects/mconnect-prod/logs/requests,projects/mconnect-prod/traces/df7f5ce0b5450bba052506fe7165704d,2019-07-01T21:28:02.160963118Z,8345af3e44808443
y57jblg1xbnk86,response_sent_by_backend,type.googleapis.com/google.cloud.loadbalancing.type.LoadBalancerLogEntry,GET,https://maestroconnect.scmgroup.com/static/core/highcharts/solid-gauge.js,37,200,3612,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.1",185.251.138.15,10.192.2.12,https://maestroconnect.scmgroup.com/,http_load_balancer,global,mconnect-prod,k8s-um-mconnect-prod-ingress--c02cfa7721f23dae,k8s-fws-mconnect-prod-ingress--c02cfa7721f23dae,k8s-be-32253--c02cfa7721f23dae,k8s-tps-mconnect-prod-ingress--c02cfa7721f23dae,2019-07-01T21:28:01.117681664Z,INFO,projects/mconnect-prod/logs/requests,projects/mconnect-prod/traces/0f61aef515a98472bba3fa3ac3bbf6a4,2019-07-01T21:28:02.160963118Z,a696785944a4975e
y57jblg1xbnk8d,response_sent_by_backend,type.googleapis.com/google.cloud.loadbalancing.type.LoadBalancerLogEntry,GET,https://maestroconnect.scmgroup.com/static/css/main.css,39,200,11567,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.1",185.251.138.15,10.192.2.13,https://maestroconnect.scmgroup.com/,http_load_balancer,global,mconnect-prod,k8s-um-mconnect-prod-ingress--c02cfa7721f23dae,k8s-fws-mconnect-prod-ingress--c02cfa7721f23dae,k8s-be-32253--c02cfa7721f23dae,k8s-tps-mconnect-prod-ingress--c02cfa7721f23dae,2019-07-01T21:28:01.117450993Z,INFO,projects/mconnect-prod/logs/requests,projects/mconnect-prod/traces/1fac630dc6117db3d08e835510eb6c74,2019-07-01T21:28:02.160963118Z,746e2dffdbc61d7d
